#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCBmep_childhood_events.121;B;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.121;A;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.121;B;;;;;;;;;;;;;x
EVTOPTCmep_childhood_events.121;C;;;;;;;;;;;;;x
EVTDESCmep_childhood_events.13;A;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.13;A;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.13;B;;;;;;;;;;;;;x
EVTDESCAmep_childhood_events.131;A;;;;;;;;;;;;;x
EVTDESCBmep_childhood_events.131;B;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.131;A;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.131;B;;;;;;;;;;;;;x
EVTOPTCmep_childhood_events.131;C;;;;;;;;;;;;;x
EVTDESCmep_childhood_events.14;A;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.14;A;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.14;B;;;;;;;;;;;;;x
EVTDESCAmep_childhood_events.141;A;;;;;;;;;;;;;x
EVTDESCBmep_childhood_events.141;B;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.141;A;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.141;B;;;;;;;;;;;;;x
EVTOPTCmep_childhood_events.141;C;;;;;;;;;;;;;x
EVTDESCmep_childhood_events.15;A;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.15;A;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.15;B;;;;;;;;;;;;;x
EVTDESCAmep_childhood_events.151;A;;;;;;;;;;;;;x
EVTDESCBmep_childhood_events.151;B;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.151;A;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.151;B;;;;;;;;;;;;;x
EVTOPTCmep_childhood_events.151;C;;;;;;;;;;;;;x
EVTDESCmep_childhood_events.16;A;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.16;A;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.16;B;;;;;;;;;;;;;x
EVTDESCAmep_childhood_events.161;A;;;;;;;;;;;;;x
EVTDESCBmep_childhood_events.161;B;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.161;A;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.161;B;;;;;;;;;;;;;x
EVTOPTCmep_childhood_events.161;C;;;;;;;;;;;;;x
