#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
########################
#	Modifiers
########################
EVTOPTAmep_flavor_events.3;Aye, and with Eowyn at his side...;;;;;;;;;;;;;x
EVTOPTBmep_flavor_events.3;Neh, but still he's a good lad;;;;;;;;;;;;;x
EVTTTLmep_flavor_events.31;Love or Ambition? - Theoden;;;;;;;;;;;;;x
EVTDESCmep_flavor_events.31;King Theoden finds you after the battle and cheers you on the hard fought victory today. After a time, the conversation circles round to Eowyn and Rohan...;;;;;;;;;;;;;x
EVTOPTAmep_flavor_events.31;Such a match would be a Boon. "My Lady, Eowyn...";;;;;;;;;;;;;x
EVTOPTBmep_flavor_events.31;My heart belongs to another...;;;;;;;;;;;;;x
EVTTTLmep_flavor_events.4;Aragorn's Mettle Proven - Eowyn;;;;;;;;;;;;;x
EVTDESCmep_flavor_events.4;Aragorn has shown his Valor and skill and the people are safe. You watch him in camp today, seeing to the wounded. Can there by another more worthy of your heart?;;;;;;;;;;;;;x
EVTOPTAmep_flavor_events.4;No, only him... Is he hungry?;;;;;;;;;;;;;x
EVTOPTBmep_flavor_events.4;Away you silly thought;;;;;;;;;;;;;x
EVTTTLmep_flavor_events.41;Love or Ambition? - Eowyn;;;;;;;;;;;;;x
EVTDESCmep_flavor_events.41;As you tend to those wounded in battle and patrol the camp, Lady Eowyn approaches you with a pot of stew. She quickly strikes up conversation before beginning to fumble with her words.;;;;;;;;;;;;;x
EVTOPTAmep_flavor_events.41;"My Lady your beauty is beyond compare";;;;;;;;;;;;;x
EVTOPTBmep_flavor_events.41;"It is but a shadow and a thought that you love.";;;;;;;;;;;;;x

	#Dynasty Conversion
EVTNAMEdynasty_shifts.3;House Telcontar;;;;;;;;;;;;;x
EVTDESCdynasty_shifts.3;Your deeds have eclipsed those of your house founder, now is a great oppurtunity to cement your legacy and form the house Telcontar.;;;;;;;;;;;;;x
EVTOPTAdynasty_shifts.3;From henceforth, my house is Telcontar;;;;;;;;;;;;;x
EVTOPTBdynasty_shifts.3;No, I shall keep the name of my Fathers.;;;;;;;;;;;;;x

	######################
	#	Special Items
	######################
EVTTTLmep_flavor_events.101;Black Blade Bared;;;;;;;;;;;;;x
EVTDESCmep_flavor_events.101;After a terrible storm, you find your ship beached on a strange island. By the Sun you know you are to the north but little else. You set your days to the task of repairing the ship best as you are able. Then as it is nearly restored, you hear a muffled voice from a nearby stone. You dig at the ground near it and find the shattered remains of a black sword.;;;;;;;;;;;;;x
EVTOPTAmep_flavor_events.101;I have found the Black Blade, Gurthang?!;;;;;;;;;;;;;x
EVTOPTBmep_flavor_events.101;Gurthang, The Sword of Sorrow? Back you go.;;;;;;;;;;;;;x
