#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCAmep_childhood_events.91;As you sit in court, the meeting lead explodes about an error in reporting. You quickly realize that it was the work of [From.GetFirstName] and look to see them step forward.;;;;;;;;;;;;;x
EVTDESCBmep_childhood_events.91;As you sit in court, the meeting lead explodes about an error in reporting. Theres no mistake that it was [From.GetFirstName]'s doing and you find them cowering at the back of the hall.;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.91;Say nothing.;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.91;You need to keep your head down.;;;;;;;;;;;;;x
EVTOPTCmep_childhood_events.91;Own your mistake and learn from it.;;;;;;;;;;;;;x
EVTDESCmep_childhood_events.10;Shy Gregarious;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.10;Shy;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.10;Gregarious;;;;;;;;;;;;;x
EVTDESCAmep_childhood_events.101;Ward Shy;;;;;;;;;;;;;x
EVTDESCBmep_childhood_events.101;Ward Gregarous;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.101;Ok;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.101;Be Gregarious;;;;;;;;;;;;;x
EVTOPTCmep_childhood_events.101;Be Shy;;;;;;;;;;;;;x
EVTDESCmep_childhood_events.12;Ambitious Content;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.12;Ambitious;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.12;Content;;;;;;;;;;;;;x
EVTDESCAmep_childhood_events.121;Ward Ambitious;;;;;;;;;;;;;x
EVTDESCBmep_childhood_events.121;Ward Content;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.121;Ok;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.121;Be Content;;;;;;;;;;;;;x
EVTOPTCmep_childhood_events.121;Be Ambitious;;;;;;;;;;;;;x
EVTDESCmep_childhood_events.13;Arbitrary Just;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.13;Arbitrary;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.13;Just;;;;;;;;;;;;;x
EVTDESCAmep_childhood_events.131;Ward Arbitrary;;;;;;;;;;;;;x
EVTDESCBmep_childhood_events.131;Ward Just;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.131;Ok;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.131;Be Just;;;;;;;;;;;;;x
EVTOPTCmep_childhood_events.131;Be Arbitrary;;;;;;;;;;;;;x
EVTDESCmep_childhood_events.14;Cynical Zealous;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.14;Cynical;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.14;Zealous;;;;;;;;;;;;;x
EVTDESCAmep_childhood_events.141;Ward Cynical;;;;;;;;;;;;;x
EVTDESCBmep_childhood_events.141;Ward Zealous;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.141;Ok;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.141;Be Zealous;;;;;;;;;;;;;x
EVTOPTCmep_childhood_events.141;Be Cynical;;;;;;;;;;;;;x
EVTDESCmep_childhood_events.15;Paranoid Trusting;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.15;Paranoid;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.15;Trusting;;;;;;;;;;;;;x
EVTDESCAmep_childhood_events.151;Ward Paranoid;;;;;;;;;;;;;x
EVTDESCBmep_childhood_events.151;Ward Trusting;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.151;Ok;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.151;Be Trusting;;;;;;;;;;;;;x
EVTOPTCmep_childhood_events.151;Be Paranoid;;;;;;;;;;;;;x
EVTDESCmep_childhood_events.16;Ruthless Honorable;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.16;Kick him while he's down.;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.16;Help him to his feet.;;;;;;;;;;;;;x
EVTDESCAmep_childhood_events.161;Ward Ruthless;;;;;;;;;;;;;x
EVTDESCBmep_childhood_events.161;Ward Honorable;;;;;;;;;;;;;x
EVTOPTAmep_childhood_events.161;Ok;;;;;;;;;;;;;x
EVTOPTBmep_childhood_events.161;Be Honorable;;;;;;;;;;;;;x
EVTOPTCmep_childhood_events.161;Be Ruthless;;;;;;;;;;;;;x
