
#################
#Guard Titles
#################
EVTDESCmep_duel_events.10;[dueler1.GetFirstName] strikes away your weapon, forcing you to your knee. [dueler1.GetSheHe] lifts the blade for a killing stroke.;;;;;;;;;;;;;x
EVTOPTAmep_duel_events.10;Roll;;;;;;;;;;;;;x
EVTOPTBmep_duel_events.10;I surrender!;;;;;;;;;;;;;x
EVTDESCmep_duel_events.11;[From.GetFirstName] drops [From.GetHerHis] weapon and throws up [From.GetHerHis] hands in surrender.;;;;;;;;;;;;;x
EVTOPTAmep_duel_events.11;Guards!;;;;;;;;;;;;;x
EVTOPTBmep_duel_events.11;So sorry.;;;;;;;;;;;;;x
EVTDESCAmep_duel_events.12;You twist your weapon and disarm [dueler1.GetFirstName]. But as you ready a strike, [dueler1.GetFirstName] throws [dueler1.GetHerHis] hands up in surrender.;;;;;;;;;;;;;x
EVTDESCBmep_duel_events.12;You drive your blade deep into [dueler1.GetFirstName]'s guts and [dueler1.GetsSheHe] falls face down, leaving an expanding pool of blood.;;;;;;;;;;;;;x
EVTDESCCmep_duel_events.12;You drive your blade deep into [dueler1.GetFirstName]'s guts. But the blade shatters with the piercing. Rather than death, [dueler1.GetHerHis] figure fades and an ill wind blows through the area.;;;;;;;;;;;;;x
EVTOPTAmep_duel_events.12;Very well;;;;;;;;;;;;;x
EVTOPTBmep_duel_events.12;Farewell, [dueler1.GetFirstName].;;;;;;;;;;;;;x
EVTOPTCmep_duel_events.12;My hand!;;;;;;;;;;;;;x
EVTDESCAmep_duel_events.13;You watch on as [dueler2.GetFirstName] twists [dueler2.GetHerHis] weapon and disarms you. As [dueler2.GetFirstName] readies a killing strike, you throw up your hands and declare surrender;;;;;;;;;;;;;x
EVTDESCBmep_duel_events.13;You watch on as [dueler2.GetFirstName] twists [dueler2.GetHerHis] weapon and disarms You. You can only watch as [dueler2.GetFirstName]'s weapon tears into your torso. You fall into the dirt as your life fades in an expanding pool of blood.;;;;;;;;;;;;;x
EVTDESCCmep_duel_events.13;You watch on as [dueler2.GetFirstName] twists [dueler2.GetHerHis] weapon and disarms You. You can only watch as [dueler2.GetFirstName]'s weapon tears into your torso. The weapon bursts into pieces with the strike and your spirit enters the aether to be reborn in time.;;;;;;;;;;;;;x
EVTOPTAmep_duel_events.13;Damn!;;;;;;;;;;;;;x
EVTOPTBmep_duel_events.13;Farewell, [dueler1.GetFirstName].;;;;;;;;;;;;;x
EVTOPTCmep_duel_events.13;I'll be back.;;;;;;;;;;;;;x
EVTDESCmep_duel_events.20;You close the gap with [dueler2.GetFirstName], who takes up a guard position. So you decide to attack with...;;;;;;;;;;;;;x
EVTOPTAmep_duel_events.20;A Thrust.;;;;;;;;;;;;;x
EVTOPTBmep_duel_events.20;A Swing.;;;;;;;;;;;;;x
EVTOPTCmep_duel_events.20;A Chop.;;;;;;;;;;;;;x
EVTDESCmep_duel_events.21;[dueler1.GetFirstName] closed with you, putting you on the defensive and readies an attack. So you decide to defend with...;;;;;;;;;;;;;x
EVTOPTAmep_duel_events.21;A Parry.;;;;;;;;;;;;;x
EVTOPTBmep_duel_events.21;A Retreat.;;;;;;;;;;;;;x
EVTOPTCmep_duel_events.21;A Block.;;;;;;;;;;;;;x

#Killer Opinions
opinion_killed_family;Killed my Family member;;;;;;;;;;;;;x
opinion_killed_rival;Killed my Rival;;;;;;;;;;;;;x
opinion_killed_friend;Killed my Friend;;;;;;;;;;;;;x
opinion_killed_liege;Killed my Liege;;;;;;;;;;;;;x

#Guardsman Opinions
opinion_commander;My Commander;;;;;;;;;;;;;x
opinion_charge;My Charge;;;;;;;;;;;;;x
opinion_refused_guard;Refused Naming to Guard;;;;;;;;;;;;;x
