#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#
### VISITING A RELATIVE/FRIEND/ALLY/NEIGHBOR ###
EVTOPTAvisit_character.6;That [GetRootFromInsult] is no longer welcome in [Root.PrimaryTitle.GetBaseName].;;;;;;;;;;;;;x
EVTDESCvisit_character.7;[From.GetTitledFirstName] has left [Root.Location.GetName] with [From.GetHerHis] entourage reluctantly.  The two of you had great fun hunting and chatting the hours away from the comforts of your court to the fairest wilds of [Root.PrimaryTitle.GetBaseName].  The visit began with a parade and concluded with a lively banquet and exchange of parting gifts.;;;;;;;;;;;;;x
EVTOPTAvisit_character.7;It is well that we have such good company in Middle-Earth.;;;;;;;;;;;;;x
EVTDESCvisit_character.8;You have left [From.PrimaryTitle.GetName] with your small entourage.  Your visit was brief, pleasant, and productive.  You expect greater cooperation and familiarity from [From.GetHerHim] hence.;;;;;;;;;;;;;x
EVTOPTAvisit_character.8;Our relationship strengthens for the good of my people.;;;;;;;;;;;;;x
EVTDESCvisit_character.9;You have left [From.PrimaryTitle.GetName] with your small entourage.  Your visit was unproductive, recent events straining cooperation between the two of you.  You and [From.GetFirstName] clearly have some conflicting interests that stand in the way of friendship.;;;;;;;;;;;;;x
EVTOPTAvisit_character.9;Perhaps making this trip was a mistake.;;;;;;;;;;;;;x
EVTDESCvisit_character.10;You have left [From.PrimaryTitle.GetName] with your small entourage to great fanfare.  [From.GetFirstName] is a hospitable host, fascinating person, and most noble [From.GetLordLady].  The cordiality and respect between you and [From.GetFirstName] have clearly developed into a new friendship.;;;;;;;;;;;;;x
EVTOPTAvisit_character.10;I can hardly wait to visit [From.PrimaryTitle.GetName] again!;;;;;;;;;;;;;x
EVTDESCvisit_character.11;You have left [From.PrimaryTitle.GetName] with your small entourage abruptly.  That insufferable [From.GetLordLady] demeaned and humiliated you repeatedly, in public no less!  After a shouting match which ended in a drawing of blades, you decided to abandon this misconceived attempt at building camaraderie.  It is clear that the two of you are worse than strangers -  you are rivals.;;;;;;;;;;;;;x
EVTOPTAvisit_character.11;That [GetRootFromInsult] is an enemy of [Root.PrimaryTitle.GetBaseName].;;;;;;;;;;;;;x
EVTDESCvisit_character.12;You have left [From.PrimaryTitle.GetName] with your small entourage reluctantly.  The two of you had great fun hunting and chatting the hours away from the comforts of [From.GetHerHis] court to the fairest wilds of [From.PrimaryTitle.GetBaseName].  The visit began with a parade and concluded with a lively banquet and exchange of parting gifts.;;;;;;;;;;;;;x
EVTOPTAvisit_character.12;It is well that we have such good company in Middle-Earth.;;;;;;;;;;;;;x
EVTDESCvisit_character.13;Your offer of visitation was graciously accepted by [From.GetTitledFirstName]. [From.GetSheHe] has sent a guide to accompany you and your retainers on your journey to [From.PrimaryTitle.GetName].;;;;;;;;;;;;;x
EVTOPTAvisit_character.13;Excellent! We depart at once.;;;;;;;;;;;;;x
TOOLTIPvisit_character_recently_done;Has not recently visited a foreign court;;;;;;;;;;;;;x
