#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
##################
#	Modifiers
##################
EVTDESCmep_tours_events.11C;You stumble through ancient ruins, unable to find your way. You feel the wall and discover an inscription - till the Dark Lord lifts his hand over Dead Sea and Withered---;;;;;;;;;;;;;x
EVTDESCmep_tours_events.11CB;As the ruin begins to fill with dirt, you rush back to the the inscription to find out what you've missed - till the Dark Lord lifts his hand over Dead Sea and Withered---;;;;;;;;;;;;;x
EVTOPTAmep_tours_events.11;Gold, Search for Gold;;;;;;;;;;;;;x
EVTOPTBmep_tours_events.11;Stone, Find a Stone;;;;;;;;;;;;;x
EVTOPTCmep_tours_events.11;Tomb, Open the Tomb;;;;;;;;;;;;;x
EVTOPTDmep_tours_events.11;Ground, Dig around the in Ground;;;;;;;;;;;;;x
EVTOPTEmep_tours_events.11;"Dead" you speak;;;;;;;;;;;;;x
EVTOPTFmep_tours_events.11;"Dark" you declare;;;;;;;;;;;;;x
EVTOPTGmep_tours_events.11;"Bled" you utter;;;;;;;;;;;;;x
EVTOPTHmep_tours_events.11;"Waned" you state;;;;;;;;;;;;;x
EVTOPTImep_tours_events.11;It has to be Ground;;;;;;;;;;;;;x
EVTOPTJmep_tours_events.11;Wood, no doubt;;;;;;;;;;;;;x
EVTOPTKmep_tours_events.11;Sand, it's sand!;;;;;;;;;;;;;x
EVTOPTLmep_tours_events.11;Ofcourse it's Land;;;;;;;;;;;;;x
EVTTTLmep_tours_events.111;Found Treasure;;;;;;;;;;;;;x
EVTDESCmep_tours_events.111A;You breathe a sigh of a relief as you emerge into a tunnel, ahead of you is the moonlight. You catch the glint of metal out of the corner of your eye. You dig up an anciet dagger, still sharp as new.;;;;;;;;;;;;;x
EVTDESCmep_tours_events.111B;You smile wide as you enter an open room, moon's light bathing you from a partially open door. You spot a pile of wood nearby and use a piece begin to pry open the door. As it opens you feel warmt from the staff.;;;;;;;;;;;;;x
EVTDESCmep_tours_events.111C;You burst forth into a cave, glad to be free from you previous confines. As you inch your way through the reciding darkness towards the distant light, your foot catches on some metal. You pick it up and find it unworn.;;;;;;;;;;;;;x
EVTOPTAmep_tours_events.111;This will come in handy;;;;;;;;;;;;;x
EVTOPTBmep_tours_events.111;The Power, Incredible!;;;;;;;;;;;;;x
EVTOPTCmep_tours_events.111;Amazing, still sharp;;;;;;;;;;;;;x
